Nom;Aspect;Curvature;DEM;Density_river;Density_road;Distance_river;Distance_road;Flow_direction;NDBI;NDVI;NDWI;Slope;TWI_final;Rainfall
No;0,247683;0,538462;0,574492;0,09098;0,000068;0,116868;0,202232;0;0,377754;0,886362;0,622246;0,714143;0,1134;0,88799
No;0,541829;0,582418;0,287521;0,096948;0,018417;0,012948;0,135909;0,011811;0,354452;0,884904;0,645548;0,332744;0,087968;0,874337
No;0;0,527473;0,08796;0,371763;0,138804;0,018842;0,054755;0,011811;0,436454;0,836636;0,563546;0;0,427538;0,923296
No;0,667492;0,549451;0,122595;0,173339;0,015244;0,272627;0,012323;0,059055;0,368178;0,862478;0,631822;0,26215;0,099871;0,908695
No;0,813823;0,593407;0,137988;0,175775;0,006935;0,060649;0,088037;0,122047;0,383483;0,873124;0,616517;0,397234;0,078662;0,915286
No;0;0,527473;0,340847;0,263014;0,066382;0,326001;0,054395;0,011811;0,391001;0,885334;0,608999;0;0,512293;0,493165
No;0,406166;0,527473;0,411765;0,287994;0,036019;0,167263;0,145313;0,003937;0,383589;0,875589;0,616411;0,354401;0,147483;0,466137
No;0,933972;0,494505;0,06707;0,163719;0,05983;0,046684;0,058901;0,059055;0,372583;0,844479;0,627417;0,296547;0,222074;0,923509
No;0,913569;0,538462;0,553601;0,192971;0;0,043964;0,314543;0,122047;0,364561;0,888584;0,635439;0,57857;0,056307;0,456292
No;0,473633;0,483517;0,537108;0,17887;0,006905;0,154641;0,178021;0,011811;0,368882;0,876066;0,631118;0,360646;0,115186;0,452293
No;0,977553;0,582418;0,137438;0,122368;0,035049;0,104813;0,010285;0,248031;0,407592;0,864587;0,592408;0,469591;0,157402;0,802419
No;0,798315;0,549451;0,112699;0,218901;0;0,037814;0,427404;0,059055;0,397606;0,851916;0,602394;0,228943;0,179298;0,867619
No;0,450732;0,538462;0,252886;0,170199;0;0,043964;0,242409;0,011811;0,37649;0,883273;0,62351;0,030983;0,198273;0,903683
No;0,544142;0,593407;0,62287;0,1673;0;0,047104;0,320026;0,011811;0,343739;0,88661;0,656261;0,485547;0,067328;0,426119
No;0,007184;0,593407;0,313909;0,128942;0,004006;0,066245;0,123627;0,248031;0,375671;0,882772;0,624329;0,574845;0,106484;0,536421
No;0,268142;0,516483;0,313359;0,145495;0,015076;0,173201;0,134725;0;0,339082;0,889793;0,660918;0,365169;0,205766;0,882655
No;0,596329;0,626374;0,395272;0,100365;0;0,155437;0,209248;0,027559;0,351823;0,897455;0,648177;0,626079;0,100559;0,863845
No;0,002773;0,516483;0,077515;0,437989;0;0,139381;0,329867;0,248031;0,397829;0,861822;0,602171;0,116764;0,210762;0,873815
No;0;0,527473;0,076965;0,119484;0,014543;0,174166;0,058799;0;0,413316;0,866249;0,586684;0;0,504729;0,881248
No;0,04169;0,538462;0,034634;0,31765;0,065127;0,00314;0,002984;0,248031;0,416834;0,836596;0,583166;0,159439;0,222978;0,921272
No;0,501845;0,571429;0,203958;0,073683;0,020123;0,317403;0,075517;0,011811;0,376682;0,890063;0,623318;0,585393;0,143626;0,909509
No;0,693053;0,571429;0,185816;0,208829;0,000473;0,140438;0,201049;0,059055;0,413881;0,873717;0,586119;0,477061;0,068368;0,633506
No;0,87615;0,505494;0,802089;0,160896;0;0,168672;0,411437;0,122047;0,307203;0,917955;0,692797;0,110176;0,190299;0,424339
No;0,260662;0,516483;0,669049;0,189377;0;0,044076;0,403642;0;0,37775;0,867664;0,62225;0,18311;0,225593;0,423256
No;0,112691;0,593407;0,374381;0,259672;0,068086;0,269938;0,09291;0,5;0,373354;0,878448;0,626646;0,405198;0,257358;0,438235
No;0;0,527473;0,340847;0,103304;0,024276;0,177309;0,115875;0;0,385176;0,872051;0,614824;0;0,396153;0,510655
No;0,346706;0,549451;0,236943;0,213942;0,014005;0,265647;0,092789;0,011811;0,371731;0,872031;0,628269;0,399251;0,078388;0,589246
No;0,465134;0,43956;0,284772;0,160504;0,018284;0,421654;0,121802;0,011811;0,356851;0,89122;0,643149;0,322836;0,233412;0,68508
No;0,097837;0,494505;0,329852;0,072334;0,032371;0,090634;0,071857;0,5;0,3673;0,895102;0,632699;0,460591;0,120158;0,724846
No;0,501845;0,505494;0,153931;0,187528;0;0,064433;0,33153;0,11811;0,404878;0,865726;0,595122;0,078163;0,255736;0,862561
No;0,996381;0,538462;0,258933;0,055484;0,02788;0,488515;0,071051;0,248031;0,382273;0,881712;0,617727;0,323542;0,227254;0,896694
No;0,531549;0,461539;0,364486;0,210295;0,085448;0,25781;0,081879;0,011811;0,370143;0,877575;0,629857;0,345012;0,148876;0,479114
No;0,278544;0,571429;0,184167;0,392072;0;0,277077;0,484474;0;0,377501;0,879076;0,622498;0,428568;0,173985;0,853337
No;0,252309;0,472527;0,157229;0,087336;0,030979;0,069086;0,070911;0;0,358359;0,883698;0,641641;0,45201;0,170981;0,887616
No;0,978376;0,461539;0,24354;0,113675;0,007991;0,016911;0,120512;0,248031;0,381005;0,885683;0,618995;0,526992;0,187888;0,906721
No;0,154512;0,582418;0,294667;0,155219;0;0,118252;0,248871;0;0,345658;0,892983;0,654342;0,439615;0,073069;0,898663
No;0;0,527473;0,04398;0,488849;0,191518;0,133305;0,002171;0,248031;0,422488;0,833556;0,577512;0;0,396153;0,92054
No;0,695976;0,505494;0,191864;0,235905;0,072184;0,183432;0,039077;0,059055;0,371992;0,883789;0,628008;0,415243;0,235917;0,91224
No;0,213878;0,527473;0,165476;0,207069;0,042708;0,117709;0,105508;0;0,380285;0,879638;0,619715;0,612533;0,083764;0,911541
No;0,127541;0,505494;0,117647;0,200531;0,032464;0,258383;0,070198;0,5;0,383432;0,877859;0,616568;0,228943;0,156168;0,91001
No;0,252309;0,549451;0,384827;0,135784;0,004438;0,165842;0,116248;0;0,375797;0,879893;0,624203;0,078163;0,250403;0,417799
No;0;0,527473;0,406817;0,115074;0,039801;0,212104;0,100255;0;0,36777;0,854913;0,63223;0;0,554473;0,534906
No;0,450732;0,538462;0,318307;0,19673;0,028807;0,028952;0,008091;0,003937;0,387314;0,87556;0,612686;0,092566;0,148528;0,572368
No;0,252309;0,516483;0,231446;0,172641;0,044356;0,150276;0,054274;0;0,356111;0,888389;0,643889;0,192119;0,208914;0,670692
No;0,222024;0,516483;0,246289;0,207972;0,038052;0,074644;0,024487;0;0,387809;0,87196;0,612191;0,492285;0,129278;0,603937
No;0,849915;0,516483;0,172622;0,154169;0,007721;0,040824;0,133518;0,122047;0,387154;0,865771;0,612846;0,506007;0,064849;0,898055
No;0,208637;0,538462;0,202309;0,137679;0,005341;0,219933;0,164399;0;0,402943;0,872918;0,597057;0,367686;0,13253;0,910752
No;0,831939;0,516483;0,121495;0,17692;0;0,006281;0,303;0,027559;0,382968;0,87429;0,617032;0,100375;0,144823;0,818335
No;0,630143;0,538462;0,28862;0,167192;0;0,132079;0,248544;0,059055;0,379515;0,877464;0,620485;0,527087;0,17485;0,863749
No;0,293417;0,516483;0,357889;0,141724;0,022993;0,153874;0,149811;0,003937;0,349043;0,898882;0,650957;0,565622;0,089197;0,881619
No;0,999049;0,516483;0,793293;0,153952;0;0,039348;0,425667;0,248031;0,347029;0,879438;0,652971;0,639716;0,165378;0,422069
No;0,42935;0,472527;0,37658;0,168614;0,075641;0,070219;0,064063;0,003937;0,377726;0,865789;0,622274;0,512559;0,152174;0,494747
No;0,413493;0,472527;0,300715;0,084251;0,040741;0,23594;0,072777;0,003937;0,343439;0,891817;0,656561;0,391071;0,160635;0,887824
No;0,87615;0,461539;0,205058;0,140236;0,009638;0,00314;0,155512;0,122047;0,363187;0,862553;0,636813;0,444464;0,214424;0,870124
No;0,220951;0,56044;0,074766;0,28114;0,042888;0,033822;0,023304;0,5;0,38793;0,866308;0,61207;0,241945;0,103765;0,9119
No;0,602961;0,549451;0,124244;0,251765;0,035346;0,110269;0,048829;0,027559;0,371483;0,889867;0,628517;0,269264;0,231884;0,887907
No;0,981163;0,56044;0,081363;0,222278;0,027332;0,019102;0,002288;0,248031;0,636683;0,546932;0,363317;0,300506;0,264471;0,892592
No;0,307715;0,549451;0,145135;0,122122;0,051734;0,078696;0,063747;0;0,37363;0,890286;0,62637;0,223247;0,157375;0,865506
No;0,755919;0,582418;0,119296;0,183475;0,029709;0;0,040135;0,059055;0,381941;0,857617;0,618058;0,323542;0,15217;0,852714
No;0,687061;0,483517;0,322705;0,145175;0,039692;0,101271;0,042146;0,027559;0,377903;0,878601;0,622097;0,406984;0,10873;0,784371
No;0,217228;0,516483;0,455745;0,126592;0,006161;0,101902;0,101892;0;0,367367;0,898301;0,632633;0,439615;0,122814;0,413627
No;0,807659;0,626374;0,352391;0,137446;0,035251;0,26827;0,024055;0,122047;0,374834;0,888274;0,625166;0,605166;0,053229;0,701996
No;0,196903;0,538462;0,305113;0,214408;0,061682;0,251007;0,00614;0;0,370083;0,861821;0,629917;0,415243;0,175734;0,584027
No;0,994732;0,538462;0,260033;0,200579;0,01647;0,031087;0,135932;0,248031;0,395768;0,863004;0,604232;0,601246;0,221832;0,825457
No;0,063959;0,56044;0,194063;0,258534;0;0,264084;0,479942;0,248031;0,412948;0,860616;0,587052;0,363017;0,146228;0,802802
No;0,269888;0,505494;0,261682;0,151338;0,010864;0,190318;0,084283;0;0,361606;0,866024;0,638394;0,256725;0,231766;0,833721
No;0,42819;0,527473;0,290269;0,109562;0,025739;0,03511;0,059871;0,003937;0,380178;0,879555;0,619822;0,432359;0,074004;0,852046
No;0,660825;0,615385;0,216603;0,186599;0,001017;0,00993;0,19744;0,027559;0,398995;0,869451;0,601005;0,411627;0,076724;0,816954
No;0,897488;0,505494;0,31226;0,15096;0,058296;0,355533;0,018815;0,122047;0,36473;0,88167;0,63527;0,457508;0,102185;0,917482
No;0,30814;0,593407;0,202309;0,160885;0,056389;0,148227;0,062138;0,003937;0,384757;0,890819;0,615243;0,52859;0,170732;0,917656
No;0,950956;0,549451;0,272677;0,233051;0,0575;0,276239;0,083944;0,248031;0,361663;0,878962;0,638337;0,650045;0,156618;0,918984
No;0,050889;0,483517;0,359538;0,185918;0,005882;0,172716;0,164429;0,248031;0,362736;0,892151;0,637264;0,311215;0,122751;0,830428
No;0;0,527473;0,098955;0,221333;0;0,215036;0,321708;0,011811;0,403749;0,857199;0,596251;0;0,549397;0,856378
No;0,220951;0,56044;0,173722;0,188287;0;0,043964;0,349972;0,5;0,386586;0,864261;0,613414;0,148167;0,126895;0,813431
No;0,267159;0,56044;0,161078;0,255435;0;0,140333;0,424093;0;0,402265;0,883697;0,597735;0,530826;0,161382;0,805705
No;0,059507;0,450549;0,160528;0,258146;0,062369;0,086401;0,040744;0,248031;0,359094;0,893002;0,640906;0,572045;0,220566;0,899543
No;0,683608;0,538462;0,128092;0,222087;0,062264;0,102866;0,044427;0,059055;0,367803;0,893353;0,632197;0,333643;0,280843;0,903905
No;0,906331;0,516483;0,391974;0,111088;0,026195;0,119496;0,12803;0,248031;0,352604;0,889884;0,647396;0,3433;0,283048;0,734336
No;0,182033;0,516483;0,53326;0,160691;0,002073;0,038332;0,192096;0,5;0,364191;0,866707;0,635809;0,201536;0,112497;0,409091
No;0,362675;0,56044;0,432655;0,214282;0,080015;0,251714;0,039325;0,003937;0,366269;0,898627;0,633731;0,291969;0,144307;0,654671
No;0;0,527473;0,351842;0,204832;0,104605;0,119373;0,090303;0;0,396693;0,864046;0,603307;0;0,437642;0,53819
No;0;0,527473;0,274876;0,241578;0,088774;0,036622;0,011046;0,011811;0,413328;0,850743;0,586672;0;0,609399;0,572097
No;0,626614;0,527473;0,384827;0,174838;0,062352;0,191661;0,109791;0,027559;0,390983;0,876568;0,609017;0,013862;0,23471;0,540308
No;0,119982;0,516483;0,306762;0,119766;0,000394;0,094209;0,202119;0,5;0,385519;0,888173;0,614481;0,50128;0,065418;0,751643
No;0;0,527473;0,120946;0,146149;0;0,086401;0,370523;0,003937;0,413677;0,860713;0,586323;0;0,763634;0,774128
No;0,922451;0,538462;0,436504;0,1239;0,021879;0,100145;0,026341;0,122047;0,377405;0,892327;0,622595;0,396557;0,110139;0,821007
No;0,790299;0,538462;0,313359;0,177437;0,003849;0,057305;0,160756;0,027559;0,431867;0,852426;0,568133;0,306691;0,123488;0,795185
No;0,135894;0,516483;0,323255;0,101735;0,025424;0,341528;0,016406;0,248031;0,360652;0,896155;0,639348;0,464385;0,069939;0,914705
No;0,224096;0,593407;0,218252;0,080701;0,0268;0,154514;0,058406;0;0,367185;0,886252;0,632815;0,360646;0,115186;0,913966
No;0;0,527473;0,318856;0,167535;0,049878;0,04441;0,020986;0;0,39914;0,868262;0,60086;0;0,414512;0,662503
No;0,479304;0,571429;0,374931;0,1828;0,088082;0,05112;0,017975;0,011811;0,376137;0,857891;0,623863;0,26651;0,099064;0,504295
No;0,007585;0,362637;0,276526;0,11308;0,006939;0,383129;0,178444;0,248031;0,346083;0,90536;0,653917;0,541138;0,133551;0,91
No;0,158899;0,494505;0,160528;0,191309;0,031361;0,097501;0,061421;0,5;0,338303;0,900329;0,661697;0,441428;0,104223;0,895617
No;0,089758;0,494505;0,168224;0,183619;0,060088;0,012948;0,052683;0,248031;0,376343;0,879891;0,623657;0,423963;0,212951;0,892942
No;0,047659;0,483517;0,13359;0,208707;0,042801;0,136341;0,04035;0,5;0,342803;0,89482;0,657196;0,300768;0,124466;0,915233
No;0,649155;0,538462;0,183068;0,249975;0,081596;0,137959;0,035348;0,027559;0,404457;0,851593;0,595543;0,504652;0,114757;0,823449
No;0;0,527473;0,263881;0,24768;0,100813;0,00314;0,006473;0,248031;0,476614;0,782005;0,523386;0;0,577604;0,5726
No;0,252309;0,56044;0,395822;0,115566;0,00706;0,271885;0,13232;0;0,353465;0,907906;0,646535;0,26403;0,162293;0,69846
No;0,557562;0,56044;0,447499;0,177892;0;0,25591;0,364761;0,011811;0,368747;0,891698;0,631253;0,391764;0,16752;0,798486
No;0,364881;0,56044;0,169874;0,220903;0;0,085771;0,455991;0;0,398771;0,871168;0,601229;0,338744;0,136796;0,754103
No;0,720024;0,472527;0,231996;0,152093;0,005445;0,050245;0,134725;0,027559;0,380326;0,880991;0,619674;0,479536;0,140939;0,789875
No;0,402281;0,549451;0,183617;0,151637;0,019631;0,081466;0,054697;0,003937;0,364854;0,89918;0,635146;0,330023;0,234138;0,914892
No;0,127541;0,615385;0,411765;0,124221;0;0,17111;0,259373;0,5;0,36953;0,88762;0,63047;0,491843;0,214086;0,737646
No;0;0,527473;0,263881;0,215856;0,081636;0,006281;0;0,059055;0,508959;0,699164;0,491041;0;0,635718;0,617773
No;0,248017;0,516483;0,246839;0,23202;0;0,107918;0,46348;0;0,379804;0,881715;0,620196;0,339837;0,149656;0,768861
No;0,135477;0,516483;0,359538;0,054434;0,001963;0,260569;0,19445;0,5;0,35109;0,903766;0,64891;0,266818;0,130393;0,90274
No;0,20567;0,549451;0,272128;0,090419;0,043398;0,233419;0,061336;0,5;0,362283;0,90926;0,637717;0,401251;0,127862;0,901447
No;0,00577;0,571429;0,137988;0,383516;0,049011;0,270958;0,09993;0,248031;0,329911;0,8763;0,670089;0,458926;0,120366;0,900994
No;0,252309;0,549451;0,085761;0,414691;0,121349;0,06779;0,007555;0;0,53465;0,74476;0,46535;0,228569;0,194612;0,823535
No;0,919383;0,461539;0,42331;0,171992;0,04389;0,033382;0,093981;0,248031;0,366034;0,880004;0,633966;0,523952;0,125477;0,416532
No;0,516248;0,56044;0,281473;0,232152;0,147793;0,058413;0,031915;0,011811;0,510089;0,693436;0,489911;0,307958;0,196156;0,500828
No;0,005465;0,582418;0,352391;0,214798;0,074545;0,081648;0,074195;0,248031;0,388109;0,858703;0,611891;0,498394;0,191309;0,56214
No;0,72884;0,483517;0,3337;0,130402;0,024807;0,011322;0,027698;0,027559;0,395662;0,871124;0,604338;0,434517;0,154855;0,622326
No;0,773924;0,549451;0,329852;0,13085;0,011712;0,082189;0,042351;0,059055;0,392077;0,867409;0,607923;0,069137;0,161835;0,632479
No;0;0,527473;0,263881;0,120528;0;0,044632;0,359745;0;0,351048;0,894502;0,648952;0;0,464257;0,729351
No;0,096183;0,67033;0,387576;0,17365;0;0,086401;0,519465;0,5;0,373733;0,893983;0,626267;0,612595;0,146528;0,720134
No;0,838368;0,516483;0,384827;0,099127;0,005959;0,103677;0,152981;0,059055;0,388703;0,882912;0,611297;0,423963;0,163207;0,782914
No;0,011126;0,516483;0,196262;0,129509;0;0,102241;0,358093;0,248031;0,373161;0,884959;0,626839;0,18311;0,56316;0,736605
No;0,87615;0,571429;0,260583;0,124036;0,030387;0,099305;0,096355;0,122047;0,346082;0,910426;0,653918;0,393144;0,141991;0,916708
No;0,777149;0,571429;0,148433;0,110357;0,014616;0,086629;0,102586;0,059055;0,355136;0,891605;0,644864;0,47718;0,199229;0,916924
No;0,393738;0,637363;0,186916;0,109694;0,014951;0,173201;0,088158;0,003937;0,340832;0,880219;0,659168;0,255426;0,101137;0,913545
No;0,641016;0,538462;0,219351;0,123232;0,004108;0,395652;0,161455;0,027559;0,3498;0,885901;0,6502;0,151223;0,320835;0,91104
No;0,31663;0,516483;0,26718;0,243576;0,121523;0,009421;0,006672;0;0,396301;0,799712;0,6037;0,074432;0,274615;0,521746
No;0,795593;0,505494;0,389225;0,078352;0,023551;0,157046;0,014848;0,122047;0,36024;0,90874;0,63976;0,273772;0,338769;0,902375
No;0,106203;0,582418;0,446949;0,057064;0,006674;0,119373;0,073104;0,5;0,354156;0,914142;0,645844;0,457508;0,102185;0,894549
No;0,113958;0,527473;0,366135;0,069608;0,022575;0,138494;0,052822;0;0,335556;0,913167;0,664444;0,435803;0,073559;0,894131
No;0,450732;0,505494;0,118747;0,199253;0,022282;0,021066;0,091907;0,003937;0,369344;0,873543;0,630656;0,240192;0,212692;0,787315
No;0,609035;0,505494;0,079714;0,246097;0,005406;0,064739;0,178749;0,011811;0,377548;0,873604;0,622452;0,351108;0,334478;0,908795
No;0,315026;0,582418;0,448048;0,125533;0;0,107415;0,292902;0,003937;0,379128;0,88029;0,620872;0,24643;0,102877;0,70277
No;0,689055;0,527473;0,546454;0,080022;0;0,472695;0,454021;0,059055;0,354772;0,902622;0,645228;0,52174;0,235334;0,702633
No;0,142625;0,417582;0,394722;0,054823;0;0,109235;0,388462;0,5;0,36623;0,898608;0,63377;0,502551;0,223586;0,709934
No;0,929634;0,472527;0,517317;0,089698;0;0,194799;0,324673;0,122047;0,366528;0,887308;0,633472;0,281072;0,313973;0,723871
No;0,44099;0,571429;0,478285;0,09352;0;0,326726;0,389005;0,011811;0,380743;0,891496;0,619257;0,57597;0,144719;0,719354
No;0,201196;0,516483;0,312809;0,253312;0,042365;0,008882;0,079526;0;0,353415;0,89336;0,646585;0,464008;0,101371;0,812494
No;0,116966;0,538462;0,201759;0,256197;0,01618;0,022205;0,148024;0,248031;0,444232;0,825932;0,555768;0,203703;0,11199;0,840998
No;0,036129;0,582418;0,351292;0,108631;0;0,109009;0,227561;0,248031;0,353137;0,901733;0,646863;0,51931;0,1888;0,910001
No;0,47561;0,483517;0,131941;0,127804;0;0,242434;0,24443;0,011811;0,361283;0,89007;0,638717;0,11835;0,344873;0,908345
No;0,857761;0,582418;0,293018;0,13081;0;0,028952;0,398506;0,122047;0,392462;0,892021;0,607538;0,512256;0,126871;0,716176
No;0,098969;0,527473;0,327103;0,162458;0,068402;0,060973;0,043905;0,5;0,516675;0,750404;0,483325;0,295211;0,125398;0,526953
No;0,217571;0,472527;0,124244;0,200772;0;0,015701;0,580837;0;0,403098;0,90141;0,596903;0,474439;0,100077;0,728296
No;0,458803;0,494505;0,151732;0,109219;0,006768;0,106816;0,166441;0,011811;0,372849;0,880496;0,627151;0,342655;0,264491;0,918366
No;0,536583;0,538462;0,457394;0,07925;0,008356;0,123394;0,102851;0,011811;0,345559;0,917191;0,654441;0,338744;0,212593;0,894273
No;0,840121;0,516483;0,40077;0,080742;0,011779;0,012561;0,137491;0,059055;0,341108;0,912203;0,658892;0,680292;0,160661;0,905295
No;0,127541;0,505494;0,120946;0,252949;0,036352;0,009421;0,001618;0,248031;0,384906;0,88494;0,615093;0,055361;0,300226;0,795734
No;0,986516;0,505494;0,296317;0,118908;0,048885;0,075889;0,042153;0,248031;0,393066;0,848657;0,606934;0,211287;0,16;0,481753
No;0,383833;0,549451;0,218802;0,179895;0;0,00314;0,530809;0,011811;0,379304;0,89496;0,620696;0,544032;0,060336;0,730823
No;0,77913;0,538462;0,242991;0,057841;0;0,022645;0,50368;0,059055;0,388324;0,871306;0,611676;0,166668;0,121422;0,681899
No;0,266711;0,516483;0,504123;0,050647;0;0,224548;0,392743;0;0,371329;0,884496;0,628671;0,307958;0,298094;0,699878
No;0,941998;0,648352;0,345794;0,172182;0,014695;0,175997;0,050552;0,122047;0,351049;0,895672;0,648951;0,602233;0,053568;0,78279
No;0,443274;0,494505;0,464541;0,122283;0,006151;0,361789;0,139424;0,003937;0,368202;0,892173;0,631798;0,680292;0,044521;0,808073
No;0,25819;0,571429;0,472787;0,134093;0;0,08344;0,365117;0;0,344429;0,911393;0,655571;0,255426;0,101137;0,712091
No;0,868407;0,538462;0,127543;0,27645;0;0,183593;0,272065;0,248031;0,37295;0,883109;0,62705;0,492285;0,066507;0,843081
No;0,868214;0,538462;0,092358;0,254519;0;0,025122;0,382499;0,059055;0,394638;0,886039;0,605362;0,266818;0,161779;0,896838
No;0,413106;0,450549;0,126993;0,159593;0;0,340573;0,325468;0,003937;0,383199;0,883743;0,616801;0,34565;0,180166;0,901632
No;0,735548;0,516483;0,148983;0,103793;0;0,073041;0,305538;0,059055;0,384982;0,88197;0,615018;0,365169;0,164277;0,906137
No;0,030127;0,56044;0,532161;0,05358;0,001114;0,133896;0,19774;0,248031;0,361732;0,911462;0,638268;0,414305;0,188884;0,894374
No;0,577209;0,527473;0,223749;0,199446;0;0,225621;0,251485;0,011811;0,343877;0,908094;0,656123;0,376001;0,225504;0,82297
No;0,731352;0,461539;0,426608;0,04475;0;0,11379;0,534245;0,059055;0,376571;0,881894;0,623429;0,57235;0,138159;0,666864
No;0,947599;0,56044;0,286421;0,079078;0;0,14459;0,240029;0,248031;0,398965;0,874988;0,601035;0,405849;0,278659;0,730956
No;0,437524;0,571429;0,181418;0,113539;0;0,037684;0,243059;0,011811;0,368598;0,893035;0,631402;0,348396;0,166731;0,805675
No;0,07507;0,527473;0,246839;0,08364;0;0,054843;0,34735;0,5;0,372422;0,914797;0,627578;0,454252;0,071209;0,914358
No;0,416951;0,450549;0,119846;0,162883;0;0,078507;0,438004;0,011811;0,361548;0,89454;0,638452;0,48509;0,148514;0,897369
No;0,07797;0,505494;0,2232;0,128764;0;0,344761;0,414726;0,5;0,378928;0,898881;0,621072;0,409718;0,076979;0,901549
No;0,501845;0,505494;0,286971;0,138064;0;0,113486;0,427529;0,011811;0,326524;0,916853;0,673476;0,228569;0,200658;0,744269
No;0,542144;0,483517;0,372732;0,140594;0;0,146555;0,466157;0,011811;0,365073;0,926255;0,634927;0,477535;0,176886;0,762487
No;0,452646;0,516483;0,189115;0,171082;0;0,163205;0,646903;0,011811;0,392871;0,871317;0,607129;0,45543;0,102446;0,744797
No;0,819156;0,527473;0,120396;0,281745;0;0,00314;0,36962;0,059055;0,385227;0,864812;0,614773;0,333643;0,17594;0,847981
No;0,359498;0,527473;0,183068;0,088777;0;0,046684;0,417371;0,003937;0,360846;0,902003;0,639154;0,529338;0,134943;0,906189
No;0,301246;0,472527;0,404618;0,100691;0;0,247367;0,395856;0;0,363279;0,901009;0,636721;0,410515;0,139644;0,910421
No;0,654563;0,516483;0,319956;0,107866;0;0,033822;0,639216;0,027559;0,35019;0,898534;0,64981;0,532947;0,061641;0,650701
